year,region,location,block,genotype,rainfall,temperature,soil_ph,yield,gdd,rainfall_anomaly,temperature_anomaly,water_stress_index,gdd_genotype,rain_temp_interaction,environment,yield_normalized
2018,MT,MT1,2,G1,939.7371322408986,27.861735698828817,6.394306561430208,6.631496287443524,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,0.0,26182.707604871262,MT_2018,0.15994998086031487
2018,MT,MT1,2,G2,939.7371322408986,27.861735698828817,6.394306561430208,6.364325995725826,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,71.44694279531527,26182.707604871262,MT_2018,-0.10722031085738326
2018,MT,MT1,2,G3,939.7371322408986,27.861735698828817,6.394306561430208,7.339556646945004,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,89.30867849414409,26182.707604871262,MT_2018,0.8680103403617947
2018,MT,MT1,2,G4,939.7371322408986,27.861735698828817,6.394306561430208,6.342769428927294,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,107.1704141929729,26182.707604871262,MT_2018,-0.12877687765591528
2018,MT,MT1,2,G5,939.7371322408986,27.861735698828817,6.394306561430208,6.154780077101559,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,125.03214989180171,26182.707604871262,MT_2018,-0.3167662294816509
2018,MT,MT1,2,G6,939.7371322408986,27.861735698828817,6.394306561430208,5.55183955875742,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,142.89388559063053,26182.707604871262,MT_2018,-0.9197067478257894
2018,MT,MT1,2,G7,939.7371322408986,27.861735698828817,6.394306561430208,6.827782628435748,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,160.75562128945936,26182.707604871262,MT_2018,0.3562363218525384
2018,MT,MT1,2,G8,939.7371322408986,27.861735698828817,6.394306561430208,6.646762474087356,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,178.61735698828818,26182.707604871262,MT_2018,0.17521616750414637
2018,MT,MT1,2,G9,939.7371322408986,27.861735698828817,6.394306561430208,6.185198941779815,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,196.47909268711697,26182.707604871262,MT_2018,-0.28634736480339473
2018,MT,MT1,2,G10,939.7371322408986,27.861735698828817,6.394306561430208,6.221279380539175,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,17.861735698828817,26182.707604871262,MT_2018,-0.2502669260440342
2018,MT,MT1,2,G11,939.7371322408986,27.861735698828817,6.394306561430208,7.0929173664902745,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,35.72347139765763,26182.707604871262,MT_2018,0.621371059907065
2018,MT,MT1,2,G12,939.7371322408986,27.861735698828817,6.394306561430208,5.960945549822881,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,53.58520709648645,26182.707604871262,MT_2018,-0.5106007567603283
2018,MT,MT1,3,G1,939.7371322408986,27.861735698828817,6.394306561430208,6.3119275058612985,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,0.0,26182.707604871262,MT_2018,-0.15961880072191104
2018,MT,MT1,3,G2,939.7371322408986,27.861735698828817,6.394306561430208,7.052215238124553,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,71.44694279531527,26182.707604871262,MT_2018,0.5806689315413438
2018,MT,MT1,3,G3,939.7371322408986,27.861735698828817,6.394306561430208,6.806013361090968,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,89.30867849414409,26182.707604871262,MT_2018,0.3344670545077584
2018,MT,MT1,3,G4,939.7371322408986,27.861735698828817,6.394306561430208,6.543912554029243,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,107.1704141929729,26182.707604871262,MT_2018,0.07236624744603315
2018,MT,MT1,3,G5,939.7371322408986,27.861735698828817,6.394306561430208,6.895728021368902,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,125.03214989180171,26182.707604871262,MT_2018,0.4241817147856928
2018,MT,MT1,3,G6,939.7371322408986,27.861735698828817,6.394306561430208,6.305814232622284,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,142.89388559063053,26182.707604871262,MT_2018,-0.1657320739609256
2018,MT,MT1,3,G7,939.7371322408986,27.861735698828817,6.394306561430208,6.285367332935588,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,160.75562128945936,26182.707604871262,MT_2018,-0.18617897364762115
2018,MT,MT1,3,G8,939.7371322408986,27.861735698828817,6.394306561430208,7.129438805201279,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,178.61735698828818,26182.707604871262,MT_2018,0.6578924986180699
2018,MT,MT1,3,G9,939.7371322408986,27.861735698828817,6.394306561430208,7.075085182255353,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,196.47909268711697,26182.707604871262,MT_2018,0.6035388756721431
2018,MT,MT1,3,G10,939.7371322408986,27.861735698828817,6.394306561430208,6.415576037348649,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,17.861735698828817,26182.707604871262,MT_2018,-0.05597026923456028
2018,MT,MT1,3,G11,939.7371322408986,27.861735698828817,6.394306561430208,7.209394236853414,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,35.72347139765763,26182.707604871262,MT_2018,0.7378479302702043
2018,MT,MT1,3,G12,939.7371322408986,27.861735698828817,6.394306561430208,6.70325325959667,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,53.58520709648645,26182.707604871262,MT_2018,0.23170695301346012
2018,MT,MT1,4,G1,939.7371322408986,27.861735698828817,6.394306561430208,6.94751523348674,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,0.0,26182.707604871262,MT_2018,0.47596892690353076
2018,MT,MT1,4,G2,939.7371322408986,27.861735698828817,6.394306561430208,6.50009403320977,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,71.44694279531527,26182.707604871262,MT_2018,0.028547726626560355
2018,MT,MT1,4,G3,939.7371322408986,27.861735698828817,6.394306561430208,5.7623828746811565,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,89.30867849414409,26182.707604871262,MT_2018,-0.709163431902053
2018,MT,MT1,4,G4,939.7371322408986,27.861735698828817,6.394306561430208,7.039768655642018,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,107.1704141929729,26182.707604871262,MT_2018,0.5682223490588081
2018,MT,MT1,4,G5,939.7371322408986,27.861735698828817,6.394306561430208,6.23233801020092,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,125.03214989180171,26182.707604871262,MT_2018,-0.2392082963822899
2018,MT,MT1,4,G6,939.7371322408986,27.861735698828817,6.394306561430208,6.583722424195616,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,142.89388559063053,26182.707604871262,MT_2018,0.11217611761240676
2018,MT,MT1,4,G7,939.7371322408986,27.861735698828817,6.394306561430208,6.626893221199482,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,160.75562128945936,26182.707604871262,MT_2018,0.15534691461627226
2018,MT,MT1,4,G8,939.7371322408986,27.861735698828817,6.394306561430208,6.826067301203967,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,178.61735698828818,26182.707604871262,MT_2018,0.35452099462075726
2018,MT,MT1,4,G9,939.7371322408986,27.861735698828817,6.394306561430208,6.848392195526702,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,196.47909268711697,26182.707604871262,MT_2018,0.37684588894349247
2018,MT,MT1,4,G10,939.7371322408986,27.861735698828817,6.394306561430208,6.391858328823477,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,17.861735698828817,26182.707604871262,MT_2018,-0.07968797775973258
2018,MT,MT1,4,G11,939.7371322408986,27.861735698828817,6.394306561430208,6.075162894249084,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,35.72347139765763,26182.707604871262,MT_2018,-0.3963834123341252
2018,MT,MT1,4,G12,939.7371322408986,27.861735698828817,6.394306561430208,6.706789618289464,17.861735698828817,61.37088778446616,-0.13569275629875932,0.02964843544320706,53.58520709648645,26182.707604871262,MT_2018,0.23524331170625423
2018,MT,MT2,1,G1,881.2330293299882,26.584629257949587,6.073806403170392,6.096908481734615,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,0.0,23427.25337459755,MT_2018,-0.37463782484859465
2018,MT,MT2,1,G2,881.2330293299882,26.584629257949587,6.073806403170392,6.410745628886151,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,66.33851703179835,23427.25337459755,MT_2018,-0.06080067769705888
2018,MT,MT2,1,G3,881.2330293299882,26.584629257949587,6.073806403170392,7.183839665240226,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,82.92314628974793,23427.25337459755,MT_2018,0.7122933586570168
2018,MT,MT2,1,G4,881.2330293299882,26.584629257949587,6.073806403170392,6.482580715325519,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,99.50777554769752,23427.25337459755,MT_2018,0.011034408742309765
2018,MT,MT2,1,G5,881.2330293299882,26.584629257949587,6.073806403170392,5.621638480980186,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,116.0924048056471,23427.25337459755,MT_2018,-0.8499078256030232
2018,MT,MT2,1,G6,881.2330293299882,26.584629257949587,6.073806403170392,6.911190248663114,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,132.6770340635967,23427.25337459755,MT_2018,0.4396439420799041
2018,MT,MT2,1,G7,881.2330293299882,26.584629257949587,6.073806403170392,6.37781482474392,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,149.26166332154628,23427.25337459755,MT_2018,-0.09373148183928937
2018,MT,MT2,1,G8,881.2330293299882,26.584629257949587,6.073806403170392,6.146829426783643,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,165.84629257949587,23427.25337459755,MT_2018,-0.3247168797995661
2018,MT,MT2,1,G9,881.2330293299882,26.584629257949587,6.073806403170392,7.0019654745330095,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,182.43092183744545,23427.25337459755,MT_2018,0.5304191679498
2018,MT,MT2,1,G10,881.2330293299882,26.584629257949587,6.073806403170392,6.528985030047917,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,16.584629257949587,23427.25337459755,MT_2018,0.05743872346470713
2018,MT,MT2,1,G11,881.2330293299882,26.584629257949587,6.073806403170392,6.67519725400563,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,33.16925851589917,23427.25337459755,MT_2018,0.20365094742242018
2018,MT,MT2,1,G12,881.2330293299882,26.584629257949587,6.073806403170392,7.06728370487175,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,49.75388777384876,23427.25337459755,MT_2018,0.5957373982885406
2018,MT,MT2,2,G1,881.2330293299882,26.584629257949587,6.073806403170392,5.884975666216817,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,0.0,23427.25337459755,MT_2018,-0.5865706403663928
2018,MT,MT2,2,G2,881.2330293299882,26.584629257949587,6.073806403170392,6.333615157401463,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,66.33851703179835,23427.25337459755,MT_2018,-0.1379311491817461
2018,MT,MT2,2,G3,881.2330293299882,26.584629257949587,6.073806403170392,5.787896964724399,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,82.92314628974793,23427.25337459755,MT_2018,-0.6836493418588105
2018,MT,MT2,2,G4,881.2330293299882,26.584629257949587,6.073806403170392,6.064246742826241,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,99.50777554769752,23427.25337459755,MT_2018,-0.4072995637569683
2018,MT,MT2,2,G5,881.2330293299882,26.584629257949587,6.073806403170392,6.336666929499633,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,116.0924048056471,23427.25337459755,MT_2018,-0.13487937708357656
2018,MT,MT2,2,G6,881.2330293299882,26.584629257949587,6.073806403170392,6.0167361220140165,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,132.6770340635967,23427.25337459755,MT_2018,-0.454810184569193
2018,MT,MT2,2,G7,881.2330293299882,26.584629257949587,6.073806403170392,6.473683765850724,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,149.26166332154628,23427.25337459755,MT_2018,0.0021374592675140747
2018,MT,MT2,2,G8,881.2330293299882,26.584629257949587,6.073806403170392,6.746862266887783,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,165.84629257949587,23427.25337459755,MT_2018,0.2753159603045736
2018,MT,MT2,2,G9,881.2330293299882,26.584629257949587,6.073806403170392,5.7883832200716165,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,182.43092183744545,23427.25337459755,MT_2018,-0.683163086511593
2018,MT,MT2,2,G10,881.2330293299882,26.584629257949587,6.073806403170392,6.654767434244477,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,16.584629257949587,23427.25337459755,MT_2018,0.18322112766126786
2018,MT,MT2,2,G11,881.2330293299882,26.584629257949587,6.073806403170392,5.635578135221558,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,33.16925851589917,23427.25337459755,MT_2018,-0.8359681713616514
2018,MT,MT2,2,G12,881.2330293299882,26.584629257949587,6.073806403170392,6.662623303083042,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,49.75388777384876,23427.25337459755,MT_2018,0.19107699649983267
2018,MT,MT2,3,G1,881.2330293299882,26.584629257949587,6.073806403170392,6.563936524227392,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,0.0,23427.25337459755,MT_2018,0.09239021764418265
2018,MT,MT2,3,G2,881.2330293299882,26.584629257949587,6.073806403170392,6.168890592990451,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,66.33851703179835,23427.25337459755,MT_2018,-0.3026557135927588
2018,MT,MT2,3,G3,881.2330293299882,26.584629257949587,6.073806403170392,6.368808447903845,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,82.92314628974793,23427.25337459755,MT_2018,-0.10273785867936436
2018,MT,MT2,3,G4,881.2330293299882,26.584629257949587,6.073806403170392,7.235526130829907,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,99.50777554769752,23427.25337459755,MT_2018,0.7639798242466975
2018,MT,MT2,3,G5,881.2330293299882,26.584629257949587,6.073806403170392,6.049239065035353,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,116.0924048056471,23427.25337459755,MT_2018,-0.42230724154785637
2018,MT,MT2,3,G6,881.2330293299882,26.584629257949587,6.073806403170392,6.161993994847208,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,132.6770340635967,23427.25337459755,MT_2018,-0.3095523117360015
2018,MT,MT2,3,G7,881.2330293299882,26.584629257949587,6.073806403170392,6.693751510122266,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,149.26166332154628,23427.25337459755,MT_2018,0.22220520353905648
2018,MT,MT2,3,G8,881.2330293299882,26.584629257949587,6.073806403170392,6.862356379274675,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,165.84629257949587,23427.25337459755,MT_2018,0.3908100726914654
2018,MT,MT2,3,G9,881.2330293299882,26.584629257949587,6.073806403170392,7.102632402718232,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,182.43092183744545,23427.25337459755,MT_2018,0.6310860961350224
2018,MT,MT2,3,G10,881.2330293299882,26.584629257949587,6.073806403170392,6.145547262917,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,16.584629257949587,23427.25337459755,MT_2018,-0.3259990436662097
2018,MT,MT2,3,G11,881.2330293299882,26.584629257949587,6.073806403170392,5.875481913346349,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,33.16925851589917,23427.25337459755,MT_2018,-0.5960643932368601
2018,MT,MT2,3,G12,881.2330293299882,26.584629257949587,6.073806403170392,6.431839453387333,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,49.75388777384876,23427.25337459755,MT_2018,-0.03970685319587641
2018,MT,MT2,4,G1,881.2330293299882,26.584629257949587,6.073806403170392,6.670562711728859,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,0.0,23427.25337459755,MT_2018,0.19901640514564978
2018,MT,MT2,4,G2,881.2330293299882,26.584629257949587,6.073806403170392,6.690357314372273,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,66.33851703179835,23427.25337459755,MT_2018,0.21881100778906326
2018,MT,MT2,4,G3,881.2330293299882,26.584629257949587,6.073806403170392,6.832620842212388,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,82.92314628974793,23427.25337459755,MT_2018,0.3610745356291787
2018,MT,MT2,4,G4,881.2330293299882,26.584629257949587,6.073806403170392,6.473285170012392,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,99.50777554769752,23427.25337459755,MT_2018,0.0017388634291828353
2018,MT,MT2,4,G5,881.2330293299882,26.584629257949587,6.073806403170392,6.062587226013839,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,116.0924048056471,23427.25337459755,MT_2018,-0.40895908056937014
2018,MT,MT2,4,G6,881.2330293299882,26.584629257949587,6.073806403170392,6.447864726877724,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,132.6770340635967,23427.25337459755,MT_2018,-0.023681579705485234
2018,MT,MT2,4,G7,881.2330293299882,26.584629257949587,6.073806403170392,6.56917900948769,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,149.26166332154628,23427.25337459755,MT_2018,0.09763270290448034
2018,MT,MT2,4,G8,881.2330293299882,26.584629257949587,6.073806403170392,5.752762810025111,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,165.84629257949587,23427.25337459755,MT_2018,-0.7187834965580988
2018,MT,MT2,4,G9,881.2330293299882,26.584629257949587,6.073806403170392,6.387123520227533,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,182.43092183744545,23427.25337459755,MT_2018,-0.08442278635567657
2018,MT,MT2,4,G10,881.2330293299882,26.584629257949587,6.073806403170392,6.230939484099331,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,16.584629257949587,23427.25337459755,MT_2018,-0.24060682248387888
2018,MT,MT2,4,G11,881.2330293299882,26.584629257949587,6.073806403170392,6.540785588475886,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,33.16925851589917,23427.25337459755,MT_2018,0.06923928189267681
2018,MT,MT2,4,G12,881.2330293299882,26.584629257949587,6.073806403170392,6.071651788898299,16.584629257949587,2.86678487355573,-1.4127991971779892,0.03016753613758916,49.75388777384876,23427.25337459755,MT_2018,-0.3998945176849107
2018,GO,GO1,1,G1,854.65669747568,25.857029702169378,6.307336208104485,6.897461046310422,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,0.0,22098.883611786645,GO_2018,0.388997513686113
2018,GO,GO1,1,G2,854.65669747568,25.857029702169378,6.307336208104485,6.602523934350616,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,63.42811880867751,22098.883611786645,GO_2018,0.09406040172630714
2018,GO,GO1,1,G3,854.65669747568,25.857029702169378,6.307336208104485,6.184414024603756,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,79.28514851084688,22098.883611786645,GO_2018,-0.3240495080205532
2018,GO,GO1,1,G4,854.65669747568,25.857029702169378,6.307336208104485,6.765060904754167,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,95.14217821301627,22098.883611786645,GO_2018,0.2565973721298578
2018,GO,GO1,1,G5,854.65669747568,25.857029702169378,6.307336208104485,8.111807685528595,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,110.99920791518565,22098.883611786645,GO_2018,1.6033441529042856
2018,GO,GO1,1,G6,854.65669747568,25.857029702169378,6.307336208104485,7.101563595898953,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,126.85623761735502,22098.883611786645,GO_2018,0.5931000632746439
2018,GO,GO1,1,G7,854.65669747568,25.857029702169378,6.307336208104485,6.654039638722323,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,142.7132673195244,22098.883611786645,GO_2018,0.14557610609801408
2018,GO,GO1,1,G8,854.65669747568,25.857029702169378,6.307336208104485,6.605559632417866,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,158.57029702169376,22098.883611786645,GO_2018,0.09709609979355704
2018,GO,GO1,1,G9,854.65669747568,25.857029702169378,6.307336208104485,6.264736834866249,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,174.42732672386316,22098.883611786645,GO_2018,-0.24372669775805988
2018,GO,GO1,1,G10,854.65669747568,25.857029702169378,6.307336208104485,6.952218356217304,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,15.857029702169378,22098.883611786645,GO_2018,0.4437548235929949
2018,GO,GO1,1,G11,854.65669747568,25.857029702169378,6.307336208104485,5.846882948166276,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,31.714059404338755,22098.883611786645,GO_2018,-0.6615805844580329
2018,GO,GO1,1,G12,854.65669747568,25.857029702169378,6.307336208104485,5.717064265494326,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,47.57108910650813,22098.883611786645,GO_2018,-0.7913992671299832
2018,GO,GO1,2,G1,854.65669747568,25.857029702169378,6.307336208104485,6.904973229734113,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,0.0,22098.883611786645,GO_2018,0.39650969710980366
2018,GO,GO1,2,G2,854.65669747568,25.857029702169378,6.307336208104485,5.882378334104358,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,63.42811880867751,22098.883611786645,GO_2018,-0.6260851985199514
2018,GO,GO1,2,G3,854.65669747568,25.857029702169378,6.307336208104485,6.582302760358516,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,79.28514851084688,22098.883611786645,GO_2018,0.07383922773420704
2018,GO,GO1,2,G4,854.65669747568,25.857029702169378,6.307336208104485,6.552234790941626,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,95.14217821301627,22098.883611786645,GO_2018,0.04377125831731732
2018,GO,GO1,2,G5,854.65669747568,25.857029702169378,6.307336208104485,6.624685665950812,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,110.99920791518565,22098.883611786645,GO_2018,0.11622213332650322
2018,GO,GO1,2,G6,854.65669747568,25.857029702169378,6.307336208104485,6.305076078723756,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,126.85623761735502,22098.883611786645,GO_2018,-0.2033874539005529
2018,GO,GO1,2,G7,854.65669747568,25.857029702169378,6.307336208104485,6.398761420082167,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,142.7132673195244,22098.883611786645,GO_2018,-0.10970211254214224
2018,GO,GO1,2,G8,854.65669747568,25.857029702169378,6.307336208104485,6.639006173360023,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,158.57029702169376,22098.883611786645,GO_2018,0.13054264073571442
2018,GO,GO1,2,G9,854.65669747568,25.857029702169378,6.307336208104485,6.511639866337405,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,174.42732672386316,22098.883611786645,GO_2018,0.0031763337130961133
2018,GO,GO1,2,G10,854.65669747568,25.857029702169378,6.307336208104485,6.562779783384967,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,15.857029702169378,22098.883611786645,GO_2018,0.0543162507606576
2018,GO,GO1,2,G11,854.65669747568,25.857029702169378,6.307336208104485,6.227747430559503,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,31.714059404338755,22098.883611786645,GO_2018,-0.28071610206480635
2018,GO,GO1,2,G12,854.65669747568,25.857029702169378,6.307336208104485,6.548296142154808,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,47.57108910650813,22098.883611786645,GO_2018,0.03983260953049861
2018,GO,GO1,3,G1,854.65669747568,25.857029702169378,6.307336208104485,6.366352880645447,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,0.0,22098.883611786645,GO_2018,-0.14211065197886175
2018,GO,GO1,3,G2,854.65669747568,25.857029702169378,6.307336208104485,7.2481130053525105,15.857029702169378,-6.100906828898019,-1.1018301142167566,0.030254287807655263,63.42811880867751,22098.883611786645,GO_2018,0.7396494727282015
